Time	I_L	I_load	Ic	Id	I_mos	Vout	V_MOS	Vo_filt	V_drive	Vd	Vc
1.8e-005	0.855441	8.56927e-010	2.03969e-008	2.13163e-008	0.855441	4.25434e-009	0.213861	3.9567e-009	1	0.213861	1.22507e-009
1.81e-005	0.860146	8.63001e-010	2.05085e-008	2.14273e-008	0.860146	4.28464e-009	0.215037	3.98336e-009	1	0.215037	1.23871e-009
1.82e-005	0.86485	8.69088e-010	2.062e-008	2.15383e-008	0.86485	4.315e-009	0.216213	4.01007e-009	1	0.216213	1.25242e-009
1.83e-005	0.869554	8.7519e-010	2.07315e-008	2.16493e-008	0.869554	4.34544e-009	0.217389	4.03682e-009	1	0.217389	1.2662e-009
1.84e-005	0.874258	8.81306e-010	2.0843e-008	2.17604e-008	0.874258	4.37595e-009	0.218565	4.06361e-009	1	0.218565	1.28006e-009
1.85e-005	0.87896	8.87436e-010	2.09544e-008	2.19824e-008	0.87896	4.40653e-009	0.219741	4.09046e-009	1	0.219741	1.29399e-009
1.86e-005	0.883663	8.93579e-010	2.10658e-008	2.20934e-008	0.883663	4.43718e-009	0.220917	4.11734e-009	1	0.220917	1.308e-009
1.87e-005	0.888365	8.99737e-010	2.11772e-008	2.20934e-008	0.888365	4.4679e-009	0.222092	4.14427e-009	1	0.222092	1.32208e-009
1.88e-005	0.893066	9.05909e-010	2.12886e-008	2.23155e-008	0.893066	4.49869e-009	0.223267	4.17125e-009	1	0.223267	1.33624e-009
1.89e-005	0.897767	9.12095e-010	2.13999e-008	2.23155e-008	0.897767	4.52955e-009	0.224443	4.19827e-009	1	0.224443	1.35047e-009
1.9e-005	0.902467	9.18295e-010	2.15112e-008	2.24265e-008	0.902467	4.56048e-009	0.225618	4.22534e-009	1	0.225618	1.36477e-009
1.91e-005	0.907167	9.24509e-010	2.16225e-008	2.25375e-008	0.907167	4.59148e-009	0.226793	4.25245e-009	1	0.226793	1.37915e-009
1.92e-005	0.911866	9.30737e-010	2.17338e-008	2.27596e-008	0.911866	4.62255e-009	0.227967	4.2796e-009	1	0.227967	1.3936e-009
1.93e-005	0.916565	9.36979e-010	2.1845e-008	2.27596e-008	0.916565	4.65369e-009	0.229142	4.3068e-009	1	0.229142	1.40813e-009
1.94e-005	0.921263	9.43235e-010	2.19562e-008	2.29816e-008	0.921263	4.6849e-009	0.230317	4.33404e-009	1	0.230317	1.42273e-009
1.95e-005	0.92596	9.49505e-010	2.20674e-008	2.29816e-008	0.92596	4.71618e-009	0.231491	4.36133e-009	1	0.231491	1.4374e-009
1.96e-005	0.930658	9.55789e-010	2.21785e-008	2.32037e-008	0.930658	4.74753e-009	0.232665	4.38867e-009	1	0.232665	1.45215e-009
1.97e-005	0.935354	9.62087e-010	2.22896e-008	2.33147e-008	0.935354	4.77895e-009	0.233839	4.41604e-009	1	0.233839	1.46697e-009
1.98e-005	0.94005	9.684e-010	2.24007e-008	2.34257e-008	0.94005	4.81044e-009	0.235014	4.44346e-009	1	0.235014	1.48187e-009
1.99e-005	0.944746	9.74726e-010	2.25118e-008	2.34257e-008	0.944746	4.842e-009	0.236187	4.47093e-009	1	0.236187	1.49684e-009
2e-005	0.949441	9.81066e-010	2.26228e-008	2.35367e-008	0.949441	4.87363e-009	0.237361	4.49844e-009	1	0.237361	1.51188e-009
2.01e-005	0.954136	9.8742e-010	2.27338e-008	2.38698e-008	0.954136	4.90533e-009	0.238535	4.52599e-009	1	0.238535	1.527e-009
2.02e-005	0.95883	9.93788e-010	2.28448e-008	2.38698e-008	0.95883	4.9371e-009	0.239708	4.55359e-009	1	0.239708	1.5422e-009
2.03e-005	0.963523	1.00017e-009	2.29558e-008	2.39808e-008	0.963523	4.96894e-009	0.240882	4.58123e-009	1	0.240882	1.55746e-009
2.04e-005	0.968216	1.00657e-009	2.30667e-008	2.42029e-008	0.968216	5.00085e-009	0.242055	4.60891e-009	1	0.242055	1.5728e-009
2.05e-005	0.972909	1.01298e-009	2.31776e-008	2.42029e-008	0.972908	5.03283e-009	0.243228	4.63664e-009	1	0.243228	1.58822e-009
2.06e-005	0.9776	1.0194e-009	2.32885e-008	2.43139e-008	0.9776	5.06488e-009	0.244401	4.66441e-009	1	0.244401	1.60371e-009
2.07e-005	0.982292	1.02584e-009	2.33993e-008	2.44249e-008	0.982292	5.097e-009	0.245574	4.69222e-009	1	0.245574	1.61927e-009
2.08e-005	0.986983	1.03229e-009	2.35101e-008	2.45359e-008	0.986983	5.12919e-009	0.246747	4.72008e-009	1	0.246747	1.63491e-009
2.09e-005	0.991673	1.03876e-009	2.36209e-008	2.4647e-008	0.991673	5.16145e-009	0.247919	4.74799e-009	1	0.247919	1.65062e-009
2.1e-005	0.996363	1.04524e-009	2.37317e-008	2.4869e-008	0.996363	5.19378e-009	0.249092	4.77593e-009	1	0.249092	1.6664e-009
2.11e-005	1.00105	1.05173e-009	2.38424e-008	2.4869e-008	1.00105	5.22618e-009	0.250264	4.80392e-009	1	0.250264	1.68226e-009
2.12e-005	1.00574	1.05824e-009	2.39532e-008	2.498e-008	1.00574	5.25865e-009	0.251436	4.83195e-009	1	0.251436	1.69819e-009
2.13e-005	1.01043	1.06476e-009	2.40638e-008	2.52021e-008	1.01043	5.29119e-009	0.252608	4.86003e-009	1	0.252608	1.7142e-009
2.14e-005	1.01512	1.07129e-009	2.41745e-008	2.52021e-008	1.01512	5.3238e-009	0.25378	4.88814e-009	1	0.25378	1.73028e-009
2.15e-005	1.0198	1.07784e-009	2.42851e-008	2.53131e-008	1.0198	5.35648e-009	0.254952	4.91631e-009	1	0.254952	1.74643e-009
2.16e-005	1.02449	1.08441e-009	2.43957e-008	2.54241e-008	1.02449	5.38922e-009	0.256124	4.94451e-009	1	0.256124	1.76266e-009
2.17e-005	1.02918	1.09099e-009	2.45063e-008	2.56462e-008	1.02918	5.42204e-009	0.257295	4.97276e-009	1	0.257295	1.77896e-009
2.18e-005	1.03386	1.09758e-009	2.46169e-008	2.56462e-008	1.03386	5.45493e-009	0.258467	5.00105e-009	1	0.258467	1.79533e-009
2.19e-005	1.03855	1.10418e-009	2.47274e-008	2.59792e-008	1.03855	5.48789e-009	0.259638	5.02938e-009	1	0.259638	1.81178e-009
2.2e-005	1.04323	1.1108e-009	2.48379e-008	2.59792e-008	1.04323	5.52091e-009	0.260809	5.05775e-009	1	0.260809	1.8283e-009
2.21e-005	1.04792	1.11743e-009	2.49484e-008	2.60902e-008	1.04792	5.55401e-009	0.26198	5.08617e-009	1	0.26198	1.8449e-009
2.22e-005	1.0526	1.12408e-009	2.50588e-008	2.62013e-008	1.0526	5.58718e-009	0.263151	5.11463e-009	1	0.263151	1.86157e-009
2.23e-005	1.05728	1.13074e-009	2.51692e-008	2.63123e-008	1.05728	5.62041e-009	0.264322	5.14314e-009	1	0.264322	1.87831e-009
2.24e-005	1.06197	1.13742e-009	2.52796e-008	2.64233e-008	1.06197	5.65372e-009	0.265493	5.17168e-009	1	0.265493	1.89512e-009
2.25e-005	1.06665	1.14411e-009	2.539e-008	2.65343e-008	1.06665	5.68709e-009	0.266663	5.20027e-009	1	0.266663	1.91201e-009
2.26e-005	1.07133	1.15081e-009	2.55003e-008	2.66454e-008	1.07133	5.72054e-009	0.267834	5.2289e-009	1	0.267834	1.92898e-009
2.27e-005	1.07601	1.15753e-009	2.56106e-008	2.67564e-008	1.07601	5.75405e-009	0.269004	5.25757e-009	1	0.269004	1.94602e-009
2.28e-005	1.08069	1.16426e-009	2.57209e-008	2.68674e-008	1.08069	5.78763e-009	0.270174	5.28629e-009	1	0.270174	1.96313e-009
2.29e-005	1.08537	1.171e-009	2.58312e-008	2.70894e-008	1.08537	5.82129e-009	0.271344	5.31504e-009	1	0.271344	1.98031e-009
2.3e-005	1.09005	1.17776e-009	2.59414e-008	2.72005e-008	1.09005	5.85501e-009	0.272514	5.34384e-009	1	0.272514	1.99757e-009
2.31e-005	1.09473	1.18453e-009	2.60516e-008	2.73115e-008	1.09473	5.8888e-009	0.273684	5.37268e-009	1	0.273684	2.0149e-009
2.32e-005	1.09941	1.19132e-009	2.61618e-008	2.74225e-008	1.09941	5.92266e-009	0.274853	5.40156e-009	1	0.274853	2.0323e-009
2.33e-005	1.10409	1.19812e-009	2.62719e-008	2.74225e-008	1.10409	5.95659e-009	0.276023	5.43049e-009	1	0.276023	2.04978e-009
2.34e-005	1.10876	1.20493e-009	2.6382e-008	2.76446e-008	1.10876	5.99059e-009	0.277192	5.45945e-009	1	0.277192	2.06733e-009
2.35e-005	1.11344	1.21176e-009	2.64921e-008	2.76446e-008	1.11344	6.02466e-009	0.278361	5.48846e-009	1	0.278361	2.08496e-009
2.36e-005	1.11812	1.2186e-009	2.66022e-008	2.78666e-008	1.11812	6.0588e-009	0.27953	5.51751e-009	1	0.27953	2.10265e-009
2.37e-005	1.12279	1.22546e-009	2.67122e-008	2.79776e-008	1.12279	6.09301e-009	0.280699	5.5466e-009	1	0.280699	2.12043e-009
2.38e-005	1.12747	1.23233e-009	2.68223e-008	2.80886e-008	1.12747	6.12729e-009	0.281868	5.57573e-009	1	0.281868	2.13827e-009
2.39e-005	1.13214	1.23921e-009	2.69322e-008	2.83107e-008	1.13214	6.16164e-009	0.283037	5.60491e-009	1	0.283037	2.15619e-009
2.4e-005	1.13682	1.24611e-009	2.70422e-008	2.84217e-008	1.13682	6.19605e-009	0.284206	5.63412e-009	1	0.284205	2.17418e-009
2.41e-005	1.14149	1.25302e-009	2.71521e-008	2.84217e-008	1.14149	6.23054e-009	0.285374	5.66338e-009	1	0.285374	2.19225e-009
2.42e-005	1.14616	1.25994e-009	2.7262e-008	2.86438e-008	1.14616	6.26509e-009	0.286542	5.69268e-009	1	0.286542	2.21038e-009
2.43e-005	1.15084	1.26688e-009	2.73719e-008	2.87548e-008	1.15084	6.29972e-009	0.28771	5.72202e-009	1	0.28771	2.22859e-009
2.44e-005	1.15551	1.27383e-009	2.74818e-008	2.87548e-008	1.15551	6.33441e-009	0.288879	5.7514e-009	1	0.288879	2.24688e-009
2.45e-005	1.16018	1.2808e-009	2.75916e-008	2.88658e-008	1.16018	6.36917e-009	0.290046	5.78082e-009	1	0.290046	2.26524e-009
2.46e-005	1.16485	1.28778e-009	2.77014e-008	2.89768e-008	1.16485	6.40401e-009	0.291214	5.81028e-009	1	0.291214	2.28367e-009
2.47e-005	1.16952	1.29478e-009	2.78112e-008	2.91989e-008	1.16952	6.43891e-009	0.292382	5.83978e-009	1	0.292382	2.30217e-009
2.48e-005	1.17419	1.30178e-009	2.79209e-008	2.91989e-008	1.17419	6.47388e-009	0.293549	5.86933e-009	1	0.293549	2.32075e-009
2.49e-005	1.17886	1.3088e-009	2.80306e-008	2.94209e-008	1.17886	6.50892e-009	0.294717	5.89891e-009	1	0.294717	2.3394e-009
2.5e-005	1.18353	1.31584e-009	2.81403e-008	2.94209e-008	1.18353	6.54403e-009	0.295884	5.92854e-009	1	0.295884	2.35812e-009
2.51e-005	1.18783	0.0347462	1.15308	1.18783	1.23312e-007	6.5792e-009	1.23312	5.9582e-009	0	1.05939	0.000768052
2.52e-005	1.19212	0.0350209	1.1571	1.19212	1.23471e-007	0.173731	1.23471	0.173578	0	1.05961	0.00153878
2.53e-005	1.19641	0.035296	1.16112	1.19641	1.2363e-007	0.175105	1.2363	0.174798	0	1.05982	0.00231152
2.54e-005	1.2007	0.0355716	1.16513	1.2007	1.23789e-007	0.17648	1.23789	0.176018	0	1.06004	0.00308694
2.55e-005	1.205	0.0358477	1.16915	1.205	1.23949e-007	0.177858	1.23949	0.17724	0	1.06025	0.00386503
2.56e-005	1.20929	0.0361243	1.17316	1.20929	1.24109e-007	0.179238	1.24109	0.178463	0	1.06047	0.0046458
2.57e-005	1.21358	0.0364013	1.17718	1.21358	1.24269e-007	0.180621	1.24269	0.179687	0	1.06068	0.00542925
2.58e-005	1.21787	0.0366789	1.18119	1.21787	1.24429e-007	0.182007	1.24429	0.180913	0	1.06089	0.00621537
2.59e-005	1.22216	0.036957	1.1852	1.22216	1.24589e-007	0.183395	1.24589	0.18214	0	1.06111	0.00700416
2.6e-005	1.22644	0.0372356	1.18921	1.22644	1.2475e-007	0.184785	1.2475	0.183369	0	1.06132	0.00779563
2.61e-005	1.23073	0.0375147	1.19322	1.23073	1.24911e-007	0.186178	1.24911	0.184599	0	1.06154	0.00858977
2.62e-005	1.23502	0.0377942	1.19722	1.23502	1.25072e-007	0.187573	1.25072	0.18583	0	1.06175	0.00938659
2.63e-005	1.2393	0.0380743	1.20123	1.2393	1.25234e-007	0.188971	1.25234	0.187062	0	1.06197	0.0101861
2.64e-005	1.24359	0.0383549	1.20523	1.24359	1.25396e-007	0.190372	1.25396	0.188296	0	1.06218	0.0109882
2.65e-005	1.24787	0.038636	1.20924	1.24787	1.25557e-007	0.191775	1.25557	0.189531	0	1.06239	0.011793
2.66e-005	1.25216	0.0389175	1.21324	1.25216	1.2572e-007	0.19318	1.2572	0.190767	0	1.06261	0.0126005
2.67e-005	1.25644	0.0391996	1.21724	1.25644	1.25882e-007	0.194588	1.25882	0.192005	0	1.06282	0.0134107
2.68e-005	1.26072	0.0394822	1.22124	1.26072	1.26045e-007	0.195998	1.26045	0.193244	0	1.06304	0.0142235
2.69e-005	1.26501	0.0397652	1.22524	1.26501	1.26208e-007	0.197411	1.26208	0.194485	0	1.06325	0.015039
2.7e-005	1.26929	0.0400488	1.22924	1.26929	1.26371e-007	0.198826	1.26371	0.195726	0	1.06347	0.0158572
2.71e-005	1.27357	0.0403329	1.23323	1.27357	1.26534e-007	0.200244	1.26534	0.196969	0	1.06368	0.016678
2.72e-005	1.27785	0.0406174	1.23723	1.27785	1.26698e-007	0.201664	1.26698	0.198214	0	1.06389	0.0175015
2.73e-005	1.28213	0.0409025	1.24122	1.28213	1.26862e-007	0.203087	1.26862	0.199459	0	1.06411	0.0183276
2.74e-005	1.2864	0.041188	1.24522	1.2864	1.27026e-007	0.204512	1.27026	0.200706	0	1.06432	0.0191565
2.75e-005	1.29068	0.0414741	1.24921	1.29068	1.27191e-007	0.20594	1.27191	0.201955	0	1.06454	0.0199879
2.76e-005	1.29496	0.0417606	1.2532	1.29496	1.27355e-007	0.20737	1.27355	0.203204	0	1.06475	0.0208221
2.77e-005	1.29923	0.0420476	1.25719	1.29923	1.2752e-007	0.208803	1.2752	0.204455	0	1.06496	0.0216589
2.78e-005	1.30351	0.0423352	1.26118	1.30351	1.27685e-007	0.210238	1.27685	0.205707	0	1.06518	0.0224983
2.79e-005	1.30779	0.0426232	1.26516	1.30779	1.27851e-007	0.211676	1.27851	0.206961	0	1.06539	0.0233404
2.8e-005	1.31206	0.0429117	1.26915	1.31206	1.28016e-007	0.213116	1.28016	0.208216	0	1.0656	0.0241852
2.81e-005	1.31633	0.0432007	1.27313	1.31633	1.28182e-007	0.214559	1.28182	0.209472	0	1.06582	0.0250326
2.82e-005	1.32061	0.0434902	1.27712	1.32061	1.28348e-007	0.216004	1.28348	0.210729	0	1.06603	0.0258827
2.83e-005	1.32488	0.0437802	1.2811	1.32488	1.28515e-007	0.217451	1.28515	0.211988	0	1.06625	0.0267354
2.84e-005	1.32915	0.0440708	1.28508	1.32915	1.28681e-007	0.218901	1.28681	0.213247	0	1.06646	0.0275908
2.85e-005	1.33342	0.0443617	1.28906	1.33342	1.28848e-007	0.220354	1.28848	0.214509	0	1.06667	0.0284489
2.86e-005	1.33769	0.0446532	1.29304	1.33769	1.29015e-007	0.221809	1.29015	0.215771	0	1.06689	0.0293096
2.87e-005	1.34196	0.0449452	1.29701	1.34196	1.29183e-007	0.223266	1.29183	0.217035	0	1.0671	0.0301729
2.88e-005	1.34623	0.0452377	1.30099	1.34623	1.2935e-007	0.224726	1.2935	0.2183	0	1.06731	0.0310389
2.89e-005	1.35049	0.0455307	1.30496	1.35049	1.29518e-007	0.226189	1.29518	0.219566	0	1.06753	0.0319076
2.9e-005	1.35476	0.0458241	1.30894	1.35476	1.29686e-007	0.227653	1.29686	0.220834	0	1.06774	0.0327789
2.91e-005	1.35903	0.0461181	1.31291	1.35903	1.29854e-007	0.229121	1.29854	0.222102	0	1.06795	0.0336528
2.92e-005	1.36329	0.0464126	1.31688	1.36329	1.30023e-007	0.230591	1.30023	0.223372	0	1.06817	0.0345294
2.93e-005	1.36756	0.0467075	1.32085	1.36756	1.30192e-007	0.232063	1.30192	0.224644	0	1.06838	0.0354087
2.94e-005	1.37182	0.0470029	1.32482	1.37182	1.30361e-007	0.233538	1.30361	0.225916	0	1.06859	0.0362906
2.95e-005	1.37609	0.0472989	1.32879	1.37609	1.3053e-007	0.235015	1.3053	0.22719	0	1.06881	0.0371751
2.96e-005	1.38035	0.0475953	1.33275	1.38035	1.307e-007	0.236494	1.307	0.228465	0	1.06902	0.0380623
2.97e-005	1.38461	0.0478922	1.33672	1.38461	1.30869e-007	0.237977	1.30869	0.229741	0	1.06923	0.0389521
2.98e-005	1.38887	0.0481896	1.34068	1.38887	1.31039e-007	0.239461	1.31039	0.231019	0	1.06944	0.0398446
2.99e-005	1.39313	0.0484875	1.34464	1.39313	1.3121e-007	0.240948	1.3121	0.232298	0	1.06966	0.0407397
3e-005	1.39739	0.0487859	1.34861	1.39739	1.3138e-007	0.242438	1.3138	0.233578	0	1.06987	0.0416374
3.01e-005	1.40165	0.0490848	1.35257	1.40165	1.31551e-007	0.24393	1.31551	0.234859	0	1.07008	0.0425378
3.02e-005	1.40591	0.0493842	1.35652	1.40591	1.31722e-007	0.245424	1.31722	0.236142	0	1.0703	0.0434408
3.03e-005	1.41017	0.049684	1.36048	1.41017	1.31893e-007	0.246921	1.31893	0.237425	0	1.07051	0.0443465
3.04e-005	1.41442	0.0499844	1.36444	1.41442	1.32064e-007	0.24842	1.32064	0.23871	0	1.07072	0.0452548
3.05e-005	1.41868	0.0502852	1.36839	1.41868	1.32236e-007	0.249922	1.32236	0.239997	0	1.07094	0.0461658
3.06e-005	1.42293	0.0505866	1.37235	1.42293	1.32408e-007	0.251426	1.32408	0.241284	0	1.07115	0.0470793
3.07e-005	1.42719	0.0508884	1.3763	1.42719	1.3258e-007	0.252933	1.3258	0.242573	0	1.07136	0.0479956
3.08e-005	1.43144	0.0511907	1.38025	1.43144	1.32753e-007	0.254442	1.32753	0.243863	0	1.07157	0.0489144
3.09e-005	1.4357	0.0514935	1.3842	1.4357	1.32925e-007	0.255954	1.32925	0.245154	0	1.07179	0.0498359
3.1e-005	1.43995	0.0517968	1.38815	1.43995	1.33098e-007	0.257468	1.33098	0.246446	0	1.072	0.05076
3.11e-005	1.4442	0.0521006	1.3921	1.4442	1.33271e-007	0.258984	1.33271	0.24774	0	1.07221	0.0516868
3.12e-005	1.44845	0.0524049	1.39605	1.44845	1.33445e-007	0.260503	1.33445	0.249034	0	1.07242	0.0526161
3.13e-005	1.4527	0.0527097	1.39999	1.4527	1.33618e-007	0.262025	1.33618	0.25033	0	1.07264	0.0535482
3.14e-005	1.45695	0.0530149	1.40394	1.45695	1.33792e-007	0.263548	1.33792	0.251628	0	1.07285	0.0544828
3.15e-005	1.4612	0.0533207	1.40788	1.4612	1.33966e-007	0.265075	1.33966	0.252926	0	1.07306	0.0554201
3.16e-005	1.46545	0.0536269	1.41182	1.46545	1.34141e-007	0.266603	1.34141	0.254225	0	1.07327	0.05636
3.17e-005	1.4697	0.0539336	1.41576	1.46969	1.34315e-007	0.268135	1.34315	0.255526	0	1.07349	0.0573025
3.18e-005	1.47394	0.0542408	1.4197	1.47394	1.3449e-007	0.269668	1.3449	0.256828	0	1.0737	0.0582477
3.19e-005	1.47819	0.0545485	1.42364	1.47819	1.34665e-007	0.271204	1.34665	0.258131	0	1.07391	0.0591954
3.2e-005	1.48243	0.0548567	1.42758	1.48243	1.34841e-007	0.272743	1.34841	0.259436	0	1.07412	0.0601458
3.21e-005	1.48668	0.0551654	1.43151	1.48668	1.35016e-007	0.274284	1.35016	0.260741	0	1.07434	0.0610989
3.22e-005	1.49092	0.0554745	1.43545	1.49092	1.35192e-007	0.275827	1.35192	0.262048	0	1.07455	0.0620545
3.23e-005	1.49516	0.0557842	1.43938	1.49516	1.35368e-007	0.277373	1.35368	0.263356	0	1.07476	0.0630128
3.24e-005	1.4994	0.0560943	1.44331	1.4994	1.35544e-007	0.278921	1.35544	0.264665	0	1.07497	0.0639737
3.25e-005	1.50365	0.0564049	1.44724	1.50365	1.35721e-007	0.280472	1.35721	0.265975	0	1.07518	0.0649372
3.26e-005	1.50789	0.0567161	1.45117	1.50789	1.35898e-007	0.282025	1.35898	0.267287	0	1.0754	0.0659033
3.27e-005	1.51213	0.0570277	1.4551	1.51213	1.36075e-007	0.28358	1.36075	0.268599	0	1.07561	0.0668721
3.28e-005	1.51637	0.0573397	1.45903	1.51637	1.36252e-007	0.285138	1.36252	0.269913	0	1.07582	0.0678435
3.29e-005	1.5206	0.0576523	1.46295	1.5206	1.36429e-007	0.286699	1.36429	0.271228	0	1.07603	0.0688175
3.3e-005	1.52484	0.0579654	1.46688	1.52484	1.36607e-007	0.288262	1.36607	0.272544	0	1.07624	0.0697941
3.31e-005	1.52908	0.0582789	1.4708	1.52908	1.36785e-007	0.289827	1.36785	0.273861	0	1.07646	0.0707733
3.32e-005	1.53331	0.0585929	1.47472	1.53331	1.36963e-007	0.291395	1.36963	0.27518	0	1.07667	0.0717551
3.33e-005	1.53755	0.0589074	1.47864	1.53755	1.37142e-007	0.292965	1.37142	0.276499	0	1.07688	0.0727396
3.34e-005	1.54178	0.0592224	1.48256	1.54178	1.3732e-007	0.294537	1.3732	0.27782	0	1.07709	0.0737267
3.35e-005	1.54602	0.0595379	1.48648	1.54602	1.37499e-007	0.296112	1.37499	0.279142	0	1.0773	0.0747163
3.36e-005	1.55025	0.0598539	1.4904	1.55025	1.37678e-007	0.29769	1.37678	0.280465	0	1.07751	0.0757086
3.37e-005	1.55448	0.0601703	1.49431	1.55448	1.37858e-007	0.29927	1.37858	0.281789	0	1.07773	0.0767035
3.38e-005	1.55871	0.0604873	1.49823	1.55871	1.38037e-007	0.300852	1.38037	0.283115	0	1.07794	0.077701
3.39e-005	1.56294	0.0608047	1.50214	1.56294	1.38217e-007	0.302436	1.38217	0.284441	0	1.07815	0.0787012
3.4e-005	1.56717	0.0611226	1.50605	1.56717	1.38397e-007	0.304024	1.38397	0.285769	0	1.07836	0.0797039
3.41e-005	1.5714	0.061441	1.50996	1.5714	1.38578e-007	0.305613	1.38578	0.287097	0	1.07857	0.0807092
3.42e-005	1.57563	0.0617599	1.51387	1.57563	1.38758e-007	0.307205	1.38758	0.288427	0	1.07878	0.0817172
3.43e-005	1.57986	0.0620792	1.51778	1.57986	1.38939e-007	0.308799	1.38939	0.289758	0	1.07899	0.0827277
3.44e-005	1.58409	0.0623991	1.52169	1.58409	1.3912e-007	0.310396	1.3912	0.291091	0	1.07921	0.0837409
3.45e-005	1.58831	0.0627194	1.52559	1.58831	1.39301e-007	0.311995	1.39301	0.292424	0	1.07942	0.0847566
3.46e-005	1.59254	0.0630402	1.5295	1.59254	1.39483e-007	0.313597	1.39483	0.293758	0	1.07963	0.085775
3.47e-005	1.59676	0.0633615	1.5334	1.59676	1.39665e-007	0.315201	1.39665	0.295094	0	1.07984	0.086796
3.48e-005	1.60099	0.0636833	1.5373	1.60099	1.39847e-007	0.316808	1.39847	0.29643	0	1.08005	0.0878195
3.49e-005	1.60521	0.0640055	1.5412	1.60521	1.40029e-007	0.318416	1.40029	0.297768	0	1.08026	0.0888457
3.5e-005	1.60943	0.0643283	1.5451	1.60943	1.40211e-007	0.320028	1.40211	0.299107	0	1.08047	0.0898745
3.51e-005	1.61365	0.0646515	1.549	1.61365	1.40394e-007	0.321641	1.40394	0.300447	0	1.08068	0.0909058
3.52e-005	1.61787	0.0649752	1.5529	1.61787	1.40577e-007	0.323257	1.40577	0.301788	0	1.0809	0.0919398
3.53e-005	1.62209	0.0652994	1.55679	1.62209	1.4076e-007	0.324876	1.4076	0.303131	0	1.08111	0.0929764
3.54e-005	1.62631	0.065624	1.56069	1.62631	1.40944e-007	0.326497	1.40944	0.304474	0	1.08132	0.0940155
3.55e-005	1.63053	0.0659492	1.56458	1.63053	1.41127e-007	0.32812	1.41127	0.305818	0	1.08153	0.0950573
3.56e-005	1.63475	0.0662748	1.56847	1.63475	1.41311e-007	0.329746	1.41311	0.307164	0	1.08174	0.0961016
3.57e-005	1.63896	0.0666009	1.57236	1.63896	1.41495e-007	0.331374	1.41495	0.308511	0	1.08195	0.0971486
3.58e-005	1.64318	0.0669275	1.57625	1.64318	1.4168e-007	0.333005	1.4168	0.309858	0	1.08216	0.0981981
3.59e-005	1.64739	0.0672546	1.58014	1.64739	1.41864e-007	0.334638	1.41864	0.311207	0	1.08237	0.0992503
3.6e-005	1.65161	0.0675821	1.58403	1.65161	1.42049e-007	0.336273	1.42049	0.312557	0	1.08258	0.100305
3.61e-005	1.65582	0.0679101	1.58791	1.65582	1.42234e-007	0.337911	1.42234	0.313908	0	1.08279	0.101362
3.62e-005	1.66004	0.0682386	1.5918	1.66004	1.4242e-007	0.339551	1.4242	0.31526	0	1.083	0.102422
3.63e-005	1.66425	0.0685676	1.59568	1.66425	1.42605e-007	0.341193	1.42605	0.316613	0	1.08321	0.103485
3.64e-005	1.66846	0.0688971	1.59956	1.66846	1.42791e-007	0.342838	1.42791	0.317968	0	1.08342	0.10455
3.65e-005	1.67267	0.0692271	1.60344	1.67267	1.42977e-007	0.344486	1.42977	0.319323	0	1.08364	0.105617
3.66e-005	1.67688	0.0695575	1.60732	1.67688	1.43163e-007	0.346135	1.43163	0.320679	0	1.08385	0.106688
3.67e-005	1.68109	0.0698884	1.6112	1.68109	1.4335e-007	0.347787	1.4335	0.322037	0	1.08406	0.107761
3.68e-005	1.6853	0.0702198	1.61508	1.6853	1.43537e-007	0.349442	1.43537	0.323395	0	1.08427	0.108836
3.69e-005	1.6895	0.0705516	1.61895	1.6895	1.43724e-007	0.351099	1.43724	0.324755	0	1.08448	0.109914
3.7e-005	1.69371	0.070884	1.62283	1.69371	1.43911e-007	0.352758	1.43911	0.326116	0	1.08469	0.110995
3.71e-005	1.69792	0.0712168	1.6267	1.69791	1.44098e-007	0.35442	1.44098	0.327478	0	1.0849	0.112078
3.72e-005	1.70212	0.0715501	1.63057	1.70212	1.44286e-007	0.356084	1.44286	0.32884	0	1.08511	0.113163
3.73e-005	1.70632	0.0718839	1.63444	1.70632	1.44474e-007	0.357751	1.44474	0.330204	0	1.08532	0.114252
3.74e-005	1.71053	0.0722181	1.63831	1.71053	1.44662e-007	0.359419	1.44662	0.331569	0	1.08553	0.115343
3.75e-005	1.71473	0.0725529	1.64218	1.71473	1.4485e-007	0.361091	1.4485	0.332935	0	1.08574	0.116436
3.76e-005	1.71893	0.0728881	1.64604	1.71893	1.45039e-007	0.362764	1.45039	0.334302	0	1.08595	0.117532
3.77e-005	1.72313	0.0732238	1.64991	1.72313	1.45228e-007	0.36444	1.45228	0.33567	0	1.08616	0.118631
3.78e-005	1.72733	0.0735599	1.65377	1.72733	1.45417e-007	0.366119	1.45417	0.33704	0	1.08637	0.119732
3.79e-005	1.73153	0.0738966	1.65763	1.73153	1.45606e-007	0.3678	1.45606	0.33841	0	1.08658	0.120836
3.8e-005	1.73573	0.0742337	1.6615	1.73573	1.45796e-007	0.369483	1.45796	0.339781	0	1.08679	0.121942
3.81e-005	1.73993	0.0745713	1.66536	1.73993	1.45985e-007	0.371168	1.45985	0.341153	0	1.087	0.123051
3.82e-005	1.74412	0.0749093	1.66922	1.74412	1.46175e-007	0.372856	1.46175	0.342527	0	1.08721	0.124163
3.83e-005	1.74832	0.0752479	1.67307	1.74832	1.46366e-007	0.374547	1.46366	0.343901	0	1.08742	0.125277
